Devedor,TaxaDesemprego,MensalidadesEmDia,Bolsista,UnidadesCurriculares1SemestreAprovado,UnidadesCurriculares1SemestreAvaliacoes,UnidadesCurriculares2SemestreAvaliacoes,UnidadesCurriculares1SemestreGrau,UnidadesCurriculares2SemestreGrau
0,12.7,1,0,7,12,12,1.19714285714285e+16,1.19714285714285e+16
0,9.4,1,1,5,7,6,12.2,1.23333333333333e+16
0,8.9,1,1,12,12,15,14.5,1.35833333333333e+16
0,15.5,1,0,6,13,14,13.0,1.38333333333333e+16
0,12.4,1,0,7,7,8,1.17142857142857e+16,12.75
0,11.1,1,0,6,9,7,12375.0,1.31428571428571e+16
0,7.6,1,0,6,6,6,1.26666666666666e+16,12.0
0,13.9,1,0,6,11,10,14125.0,12.6
0,8.9,1,0,6,7,12,1.46666666666666e+16,1.38333333333333e+16
0,12.7,1,1,6,7,7,14.0,14.8
0,7.6,1,0,0,0,0,0.0,0.0
0,13.9,1,0,11,11,8,1.26363636363636e+16,11.0
0,10.8,1,0,6,7,10,15.0,1.28333333333333e+16
0,10.8,1,1,4,8,10,11.75,1.26666666666666e+16
0,10.8,1,0,7,8,8,1413714285714280.0,1413714285714280.0
0,9.4,1,0,5,5,9,10.8,11.5
1,8.9,1,1,5,7,5,13.6,12.6
0,13.9,1,0,7,8,8,13.55,141875.0
0,7.6,1,0,4,10,7,13.5,1.11666666666666e+16
0,12.4,1,1,5,8,9,11.6,14.2
0,16.2,1,0,10,16,9,12.5,12.6
0,7.6,1,0,4,8,10,11.6,1.23333333333333e+16
0,16.2,1,0,10,14,13,1.46363636363636e+16,14.6
0,8.9,1,1,6,8,6,13.0,1.21666666666666e+16
0,12.4,1,0,6,6,7,14.5,12.0
0,10.8,0,0,6,7,6,12.5,1.21666666666666e+16
0,10.8,1,1,6,6,8,14.0,13125.0
0,11.1,1,1,7,7,8,1.38014285714285e+16,14575.0
1,10.8,0,0,6,7,7,1.44285714285714e+16,1.36666666666666e+16
0,7.6,1,1,6,7,7,14.35,14.35
0,12.7,1,0,6,6,6,1.43333333333333e+16,13.5
0,7.6,1,0,6,9,6,1.33333333333333e+16,1.18333333333333e+16
0,8.9,0,0,12,12,14,13.0,13.25
0,13.9,1,1,6,8,11,14.5,13.0
0,10.8,1,1,7,8,8,11.82,11.82
0,9.4,1,1,5,6,7,12.4,1.26666666666666e+16
0,13.9,1,0,6,7,8,1.25714285714285e+16,1.18571428571428e+16
0,13.9,1,1,7,7,8,1.38571428571428e+16,14.9
0,13.9,1,0,5,9,7,1.18333333333333e+16,13.8
0,12.4,1,0,6,6,8,1.46666666666666e+16,1.36666666666666e+16
0,15.5,1,0,7,9,11,1.34222222222222e+16,1218888888888880.0
1,11.1,1,1,5,5,5,12.8,13.0
0,12.4,1,1,7,7,9,1.45728571428571e+16,1.49555555555555e+16
0,8.9,1,0,4,9,6,11.25,11.0
0,12.4,1,0,7,7,8,1.29828571428571e+16,144625.0
0,15.5,1,0,6,14,8,15.75,13.0
0,12.4,1,0,6,7,9,13755.0,1.35714285714285e+16
0,8.9,1,1,6,7,11,1.38333333333333e+16,13.5
0,15.5,1,0,7,9,9,1.47111111111111e+16,1.46277777777777e+16
0,8.9,1,0,11,13,11,1.46153846153846e+16,13.7
0,11.1,1,0,7,7,9,1.36771428571428e+16,1.45333333333333e+16
0,9.4,1,1,5,8,5,1.31666666666666e+16,12.8
0,15.5,1,0,5,11,12,10.8,1.13333333333333e+16
0,7.6,1,0,3,8,7,12.0,1.28333333333333e+16
0,11.1,1,0,6,8,8,1.39583333333333e+16,1471875.0
0,11.1,1,1,0,0,0,0.0,0.0
0,12.4,1,1,0,0,0,0.0,0.0
0,12.7,1,1,7,8,8,14.0,14.0
0,8.9,1,1,8,8,7,13625.0,14.0
0,7.6,1,0,4,7,8,12.5,10.0
0,13.9,1,0,7,8,8,133875.0,15.9
0,11.1,1,1,6,8,9,1.26483333333333e+16,1.22055555555555e+16
0,8.9,1,0,6,6,6,14.0,1.33333333333333e+16
0,9.4,1,0,5,12,10,12.8,1.18571428571428e+16
0,7.6,1,0,6,8,11,1.13333333333333e+16,1.08333333333333e+16
0,8.9,1,1,6,6,9,1.41666666666666e+16,13.0
0,8.9,1,0,6,6,6,1.28333333333333e+16,1.38333333333333e+16
0,8.9,0,0,6,6,8,1.23333333333333e+16,13.6
0,13.9,1,1,6,8,8,1.25714285714285e+16,11625.0
0,12.4,1,1,6,6,6,1.23333333333333e+16,1.28333333333333e+16
0,9.4,1,0,5,8,8,13.0,10.75
0,12.7,1,1,5,7,6,1.33333333333333e+16,13.6
0,10.8,1,0,4,9,8,13.0,1.31428571428571e+16
0,13.9,1,1,6,7,6,1.58571428571428e+16,16.0
0,16.2,1,1,6,8,7,14.0,1.45714285714285e+16
0,8.9,1,1,6,6,6,1.36666666666666e+16,14.0
0,12.7,1,0,7,8,8,1.26285714285714e+16,1.26285714285714e+16
0,10.8,1,1,7,8,8,1.42328571428571e+16,1.42328571428571e+16
1,11.1,0,1,6,6,6,13.5,13.0
0,9.4,1,1,5,8,7,12.2,11.5
0,16.2,1,0,6,11,9,12.0,12.75
0,8.9,1,1,6,11,12,12.35,12.5
0,9.4,1,0,5,5,5,10.8,12.25
0,10.8,1,0,5,5,6,15.2,1.41666666666666e+16
1,12.4,1,1,7,7,8,1.33142857142857e+16,12575.0
0,10.8,1,1,11,12,12,1.3090909090909e+16,1.20833333333333e+16
0,16.2,1,0,5,8,6,12.2,11.5
0,7.6,1,0,15,17,15,11.2,1.24285714285714e+16
0,7.6,1,0,3,8,7,1.23333333333333e+16,12.0
0,12.7,1,0,7,8,8,1594285714285710.0,1594285714285710.0
0,11.1,1,0,4,10,8,10.25,1.07142857142857e+16
0,12.7,1,1,6,6,6,1.41666666666666e+16,12.5
0,7.6,1,1,20,23,23,14575.0,14575.0
0,12.4,1,1,6,7,8,1.22857142857142e+16,1.14285714285714e+16
0,10.8,1,1,6,6,6,14.0,1.23333333333333e+16
0,15.5,1,0,7,10,8,13.47,1332625.0
0,7.6,1,0,5,6,5,12.4,12.8
0,11.1,1,0,6,7,7,12.0,1.24285714285714e+16
0,9.4,1,1,8,8,8,12.32,12.32
0,11.1,1,0,7,7,8,1379857142857140.0,1475625.0
0,15.5,1,1,5,6,5,1.63333333333333e+16,15.4
0,12.4,1,0,7,7,9,1.47571428571428e+16,1.53666666666666e+16
0,12.7,1,0,6,6,6,1.16666666666666e+16,11.5
0,8.9,1,1,6,6,6,15.0,1.33333333333333e+16
0,13.9,1,0,6,7,6,1.35714285714285e+16,1.33333333333333e+16
0,9.4,1,0,5,8,9,10.8,11.5
0,12.7,1,1,7,14,8,1.06428571428571e+16,11.55
0,7.6,1,0,6,7,7,14.65,14.65
0,16.2,1,1,7,7,11,1.37142857142857e+16,1.48636363636363e+16
0,9.4,1,0,15,19,14,1.22666666666666e+16,1.20714285714285e+16
0,12.4,1,0,5,8,6,11.0,15.4
1,7.6,1,0,5,5,5,13.8,13.0
0,11.1,1,1,6,6,6,1.26666666666666e+16,1.28333333333333e+16
0,12.7,1,0,6,8,10,11.75,12.0
0,12.7,1,1,7,8,8,1.27857142857142e+16,1.27857142857142e+16
0,16.2,1,0,6,11,6,1.44444444444444e+16,1.33333333333333e+16
0,11.1,1,0,0,0,0,0.0,0.0
0,12.7,1,0,4,8,10,12.75,11.75
0,13.9,1,0,6,7,6,1.68571428571428e+16,16.5
0,16.2,1,0,6,6,6,1.31666666666666e+16,15.0
0,8.9,1,0,6,7,8,16.5,1.42857142857142e+16
0,12.4,1,0,4,10,6,11.75,11.6
0,12.7,1,1,7,8,8,1.51142857142857e+16,1.51142857142857e+16
0,16.2,1,1,6,8,7,15.5,1.42857142857142e+16
0,10.8,1,1,7,12,10,1.11428571428571e+16,12.0
0,15.5,1,1,6,6,8,1.13333333333333e+16,1.13333333333333e+16
1,9.4,1,1,5,6,7,10.6,10.75
1,8.9,1,1,6,6,6,1.56666666666666e+16,1.38333333333333e+16
0,8.9,1,0,12,12,15,1.53333333333333e+16,15.0
0,15.5,1,0,9,23,21,12.0,11.25
0,10.8,1,1,0,0,0,0.0,0.0
0,8.9,1,1,6,7,8,1.28571428571428e+16,11.8
0,10.8,1,0,7,8,8,1.43285714285714e+16,1.43285714285714e+16
0,13.9,1,1,6,7,6,15.0,1.63333333333333e+16
0,12.7,1,0,5,9,5,13.6,12.4
0,9.4,1,1,5,12,8,1.28571428571428e+16,13.25
0,15.5,1,1,7,12,13,1.17166666666666e+16,10868.0
0,11.1,1,1,4,11,5,12.0,12.8
0,8.9,1,1,5,11,9,12.58,1.21571428571428e+16
0,13.9,1,1,6,9,8,1.24285714285714e+16,14.0
0,10.8,1,0,7,8,8,1.45357142857142e+16,1.45357142857142e+16
0,12.4,1,0,6,6,6,16.0,1.36666666666666e+16
0,9.4,1,0,11,23,20,116875.0,1.11428571428571e+16
0,11.1,1,1,6,9,12,1.38333333333333e+16,1.36666666666666e+16
0,8.9,1,0,5,6,8,12.6,1.26666666666666e+16
0,10.8,1,0,7,8,8,1284142857142850.0,1284142857142850.0
0,9.4,1,0,6,7,6,1.41666666666666e+16,1.28333333333333e+16
0,16.2,1,0,5,5,6,13.0,1.33333333333333e+16
0,9.4,1,0,5,8,6,11.0,10.75
0,13.9,1,0,6,10,9,1711111111111110.0,1.55714285714285e+16
0,8.9,1,1,6,9,6,1.25714285714285e+16,1.21666666666666e+16
0,9.4,1,0,6,7,6,14.5,1.51666666666666e+16
0,12.4,1,1,6,6,6,13.5,1.23333333333333e+16
0,7.6,1,0,3,10,5,1.06666666666666e+16,12.25
0,11.1,1,1,6,8,7,15.25,1.47142857142857e+16
0,9.4,1,0,8,8,8,1381375.0,1381375.0
1,11.1,1,0,6,8,13,1.32857142857142e+16,12875.0
0,13.9,1,1,7,8,9,119625.0,1.30444444444444e+16
0,11.1,1,0,6,9,11,1.36833333333333e+16,1.31166666666666e+16
0,12.7,1,0,7,8,8,1.49857142857142e+16,1.49857142857142e+16
0,12.7,1,0,4,8,6,12.5,12.6
0,15.5,1,0,7,10,10,13.78,13661.0
0,15.5,1,0,7,10,8,13805.0,142725.0
0,10.8,1,0,5,7,5,13.8,12.6
0,11.1,1,0,7,7,8,1.44242857142857e+16,139375.0
0,12.4,1,1,6,7,6,1.31666666666666e+16,12.5
0,7.6,1,0,14,20,13,1.20714285714285e+16,1.22727272727272e+16
0,9.4,1,1,8,8,8,14.11,14.11
0,11.1,1,1,6,6,6,1.48333333333333e+16,13.5
0,13.9,1,1,6,7,7,1.54285714285714e+16,13.5
0,16.2,1,1,5,7,11,11.6,11.4
0,16.2,1,0,6,6,6,1.41666666666666e+16,14.0
0,13.9,1,1,4,12,9,1.07142857142857e+16,11.0
0,11.1,1,0,6,13,15,13.0,12.25
0,9.4,1,0,4,7,5,11.4,11.25
0,7.6,1,0,6,7,7,1.27666666666666e+16,1.27666666666666e+16
1,11.1,1,0,5,11,6,12.6,1.26666666666666e+16
0,11.1,1,1,7,8,5,13.0,13.4
0,7.6,1,0,6,7,7,1.43166666666666e+16,1.43166666666666e+16
0,10.8,1,0,4,7,5,12.75,12.0
0,8.9,1,1,5,5,5,13.4,12.6
0,10.8,1,1,4,6,5,15.75,13.8
0,12.4,1,1,6,8,7,11.5,1.23333333333333e+16
0,9.4,1,0,5,5,5,13.4,14.0
0,12.7,1,1,8,11,8,13.25,1.17142857142857e+16
0,9.4,1,0,11,24,12,12.25,13.4
0,15.5,1,0,13,15,10,1.09230769230769e+16,1.11428571428571e+16
0,11.1,1,1,5,10,7,1.37142857142857e+16,14.4
0,16.2,1,1,2,18,7,1.03333333333333e+16,11.5
0,15.5,1,0,7,8,8,1.27285714285714e+16,14625.0
0,9.4,1,1,6,7,9,1.13333333333333e+16,1.08333333333333e+16
0,12.7,1,0,5,5,6,13.8,13.8
0,9.4,1,0,4,6,6,10.5,12.0
0,15.5,1,0,18,20,13,1.15555555555555e+16,1.16153846153846e+16
0,10.8,1,0,4,8,8,10.5,11.25
0,16.2,1,0,6,10,7,14.25,14.0
0,11.1,1,1,7,7,8,1.38942857142857e+16,143625.0
0,15.5,1,1,7,8,8,1346875.0,1331375.0
0,10.8,1,1,5,5,5,13.6,14.6
0,12.4,1,1,6,6,6,1.46666666666666e+16,1.38333333333333e+16
0,15.5,1,0,6,6,7,1.36666666666666e+16,13.0
0,9.4,1,0,10,22,11,13.3,1.37272727272727e+16
0,12.7,1,0,11,13,13,1.34545454545454e+16,1.24285714285714e+16
0,9.4,1,1,8,8,8,1341625.0,1341625.0
0,15.5,1,1,6,6,8,1.13333333333333e+16,13.0
0,7.6,1,0,5,5,5,14.8,14.2
0,16.2,1,1,0,0,0,0.0,0.0
1,9.4,1,0,5,11,7,11.2,12.0
0,15.5,1,1,6,8,11,1.18333333333333e+16,13.0
0,9.4,1,0,9,14,12,1.23333333333333e+16,12.0
0,16.2,1,1,5,11,9,1.11428571428571e+16,1.15714285714285e+16
0,7.6,1,0,4,10,13,13.25,11.8
0,16.2,1,1,6,6,8,1.28333333333333e+16,1.26666666666666e+16
0,13.9,1,0,6,10,10,11375.0,11.6
0,13.9,1,1,6,7,8,1.27142857142857e+16,1.18333333333333e+16
0,9.4,1,1,8,8,8,15.3,15.3
0,8.9,1,1,6,6,6,13.5,14.0
0,8.9,1,1,5,7,10,12.0,11.4
0,7.6,1,0,6,7,7,1.46166666666666e+16,1.46166666666666e+16
0,7.6,1,0,7,22,22,1.21923076923076e+16,1.21923076923076e+16
0,13.9,1,1,6,6,7,1.28333333333333e+16,1.23333333333333e+16
0,13.9,1,1,5,8,6,12875.0,1.18333333333333e+16
0,12.4,1,1,6,6,6,1.21666666666666e+16,12.5
0,15.5,1,0,6,11,12,1.34285714285714e+16,1.28571428571428e+16
0,8.9,1,1,6,6,8,14.5,1.46666666666666e+16
0,11.1,1,1,7,7,7,1.21428571428571e+16,1.28571428571428e+16
0,7.6,1,0,6,7,7,13.9,13.9
0,11.1,1,1,6,6,7,1.51666666666666e+16,1.41428571428571e+16
0,15.5,1,1,5,9,8,10.8,1.07142857142857e+16
0,11.1,1,0,7,7,9,1.39957142857142e+16,1.49555555555555e+16
0,12.4,1,0,6,8,16,1.32857142857142e+16,11.8
0,8.9,1,1,12,12,16,12.75,13.25
1,16.2,1,1,7,7,7,1.27142857142857e+16,1.22857142857142e+16
0,9.4,1,0,8,8,8,1288625.0,1288625.0
0,16.2,1,1,5,7,6,13.0,1.26666666666666e+16
0,11.1,1,1,5,7,6,12.2,11.2
0,8.9,1,0,11,15,9,1.37857142857142e+16,1388888888888880.0
0,9.4,1,1,8,8,8,1450125.0,1450125.0
0,7.6,1,0,6,7,7,14.35,14.35
0,9.4,1,1,6,6,6,11.5,1.23333333333333e+16
0,12.7,1,1,6,8,6,1.17142857142857e+16,1.46666666666666e+16
0,12.7,1,0,5,6,6,13.0,1.36666666666666e+16
0,15.5,1,1,7,8,8,1356875.0,1402625.0
0,13.9,1,0,0,0,0,0.0,0.0
0,9.4,1,1,8,8,8,1415375.0,1415375.0
0,11.1,1,0,6,7,6,1.38333333333333e+16,1.28333333333333e+16
0,10.8,1,0,7,8,8,1.24542857142857e+16,1.24542857142857e+16
0,12.4,1,1,6,8,11,1.32716666666666e+16,1294375.0
0,11.1,1,1,7,7,7,1.32857142857142e+16,1.44285714285714e+16
0,15.5,1,1,6,6,7,1.33333333333333e+16,14.0
0,9.4,1,1,8,8,8,132575.0,132575.0
0,7.6,1,0,6,7,10,1.16666666666666e+16,1.13333333333333e+16
0,11.1,1,1,6,6,6,1.53333333333333e+16,1.41666666666666e+16
0,12.7,1,0,7,8,8,14.2,14.2
0,12.7,1,1,6,6,6,1.48333333333333e+16,1.46666666666666e+16
0,9.4,1,0,6,6,7,1.18333333333333e+16,13.0
0,13.9,1,1,6,7,10,1.34285714285714e+16,13.5
0,13.9,1,0,6,10,9,1.14166666666666e+16,119625.0
0,11.1,1,0,6,7,8,11.5,12.4
0,10.8,1,0,6,6,6,1.38333333333333e+16,1.26666666666666e+16
0,12.4,1,1,7,8,10,1.16785714285714e+16,130375.0
0,13.9,1,1,0,0,0,0.0,0.0
0,10.8,1,1,6,6,7,13.0,13.0
0,16.2,1,1,7,7,9,1.44857142857142e+16,1458888888888880.0
0,12.7,1,0,7,8,8,1.15714285714285e+16,1.15714285714285e+16
0,12.7,1,1,7,8,8,1.26571428571428e+16,1.26571428571428e+16
0,12.7,1,0,6,7,6,1.37142857142857e+16,1.31666666666666e+16
0,16.2,1,0,13,21,16,1.30714285714285e+16,13.0
0,15.5,1,1,6,7,9,1.53333333333333e+16,14.0
0,16.2,1,0,5,9,8,1.15714285714285e+16,1.21428571428571e+16
0,7.6,1,1,6,7,7,12.9,12.9
0,8.9,1,0,6,6,7,13.5,1.34285714285714e+16
0,12.7,1,0,7,10,11,1.11428571428571e+16,11375.0
0,10.8,1,1,7,8,8,1379857142857140.0,1379857142857140.0
1,7.6,0,0,6,7,6,1.33333333333333e+16,13.5
0,15.5,1,0,6,13,13,1.56923076923076e+16,1.44285714285714e+16
1,15.5,1,1,18,19,13,1.50526315789473e+16,1.45384615384615e+16
0,12.4,1,1,6,6,6,13.0,1.31666666666666e+16
0,9.4,1,1,8,8,8,1293875.0,1293875.0
0,12.7,1,0,0,0,0,0.0,0.0
0,12.7,1,0,7,8,8,13.0,13.0
0,11.1,1,0,5,9,9,11.0,1.21666666666666e+16
0,9.4,1,1,5,5,5,12.4,10.75
0,16.2,1,0,6,8,10,15.5,14.1
0,12.7,1,1,6,8,6,1.26666666666666e+16,13.5
0,13.9,0,0,6,6,8,13.0,13.0
0,13.9,1,1,6,15,8,1.17142857142857e+16,11.75
0,13.9,1,1,6,8,7,1.21666666666666e+16,13.0
0,9.4,1,0,5,6,5,11.5,11.6
0,12.4,1,1,7,7,10,1.22857142857142e+16,12375.0
0,13.9,1,0,5,7,7,12.6,1.37142857142857e+16
0,11.1,1,1,6,8,8,14875.0,1.34285714285714e+16
0,12.4,1,0,6,8,9,1.27142857142857e+16,13.5
0,8.9,1,0,6,6,9,1.33333333333333e+16,13.8
0,8.9,1,0,5,5,5,13.4,15.0
0,16.2,1,0,6,7,7,1.36666666666666e+16,1.21666666666666e+16
0,7.6,1,1,6,7,7,1.32666666666666e+16,1.32666666666666e+16
0,13.9,1,1,7,8,8,125125.0,141875.0
0,7.6,1,0,6,7,7,1.34833333333333e+16,1.34833333333333e+16
0,16.2,1,0,6,11,7,13.8,1.31428571428571e+16
0,7.6,1,0,5,5,6,12.6,14.5
0,7.6,1,0,6,7,8,1.38333333333333e+16,13625.0
0,16.2,1,0,18,18,18,14.5,14.5
0,8.9,1,1,5,6,7,14.0,13.8
0,12.4,1,0,3,10,11,1.33333333333333e+16,1.35714285714285e+16
0,8.9,1,0,5,9,10,12.0,11.2
0,8.9,1,0,5,6,8,16.2,16.0
0,8.9,1,1,6,7,8,1.35714285714285e+16,1.31666666666666e+16
0,11.1,1,0,6,7,9,1.42857142857142e+16,1.48571428571428e+16
0,12.4,1,0,5,7,6,10.2,10.5
0,12.7,1,1,6,7,6,1.48333333333333e+16,1.48333333333333e+16
0,13.9,1,0,5,12,6,13625.0,12.6
1,10.8,1,0,7,7,10,1.22714285714285e+16,1.36571428571428e+16
0,8.9,1,0,9,10,8,1322222222222220.0,1.31428571428571e+16
0,10.8,1,0,12,12,12,1.31666666666666e+16,13.0
0,13.9,1,1,5,8,6,1.38333333333333e+16,14.0
0,10.8,1,0,6,6,6,13.5,1.21666666666666e+16
0,10.8,1,1,6,7,8,1.26666666666666e+16,12.8
0,16.2,1,0,6,7,7,1.31666666666666e+16,1.26666666666666e+16
0,12.4,1,0,6,6,8,1.28333333333333e+16,1.28333333333333e+16
0,12.7,1,0,6,6,6,1.18333333333333e+16,1.21666666666666e+16
0,15.5,1,0,5,6,11,12.8,12.75
0,8.9,1,0,6,9,7,1.46666666666666e+16,1.38571428571428e+16
0,8.9,1,0,6,6,6,12.5,1.38333333333333e+16
0,12.4,1,1,6,7,7,1.33333333333333e+16,13.5
0,11.1,1,1,7,7,8,1.51014285714285e+16,1609375.0
0,10.8,1,1,6,6,6,1.31666666666666e+16,16.0
0,8.9,1,0,3,9,9,1.16666666666666e+16,11.75
0,8.9,0,1,6,6,7,1.38333333333333e+16,1.42857142857142e+16
0,13.9,1,1,6,10,9,1.23571428571428e+16,13.0
0,10.8,1,0,9,14,14,1.24166666666666e+16,13.0
0,7.6,1,0,4,7,6,12.75,12.75
0,7.6,1,0,18,33,33,1.49333333333333e+16,1.49333333333333e+16
0,8.9,1,0,6,6,7,13.0,1.16666666666666e+16
0,15.5,1,0,7,10,8,1.4455e+16,13.91
0,11.1,1,1,6,8,7,14.0,1.32857142857142e+16
0,11.1,1,1,6,6,7,13.5,1.26666666666666e+16
0,10.8,1,1,6,6,12,1.16666666666666e+16,14.0
0,10.8,1,1,4,6,8,12.0,1.33333333333333e+16
0,13.9,1,1,6,7,6,1.17142857142857e+16,1.18333333333333e+16
0,11.1,1,0,6,8,7,1.26666666666666e+16,1.24285714285714e+16
0,12.7,1,0,7,8,8,1.23285714285714e+16,1.23285714285714e+16
0,15.5,1,1,12,12,12,13.25,1.27272727272727e+16
0,15.5,1,1,7,7,8,13.3,15125.0
0,11.1,1,0,6,6,7,1.28333333333333e+16,1.21666666666666e+16
0,13.9,1,1,6,6,6,1.28333333333333e+16,1.28333333333333e+16
0,12.7,1,1,3,10,7,1.26666666666666e+16,13.0
0,13.9,1,0,6,8,8,1.32714285714285e+16,1.44714285714285e+16
0,10.8,1,1,5,5,6,12.4,1.28333333333333e+16
0,8.9,1,0,6,7,8,1.42857142857142e+16,13.25
0,10.8,1,0,3,7,9,1.23333333333333e+16,12.6
0,13.9,1,1,6,10,8,1.25833333333333e+16,1.26714285714285e+16
1,8.9,1,1,6,8,7,1.26666666666666e+16,1.26666666666666e+16
0,12.7,1,0,6,11,11,1.24916666666666e+16,1.24916666666666e+16
0,8.9,1,1,12,12,12,1.36666666666666e+16,1.41666666666666e+16
0,15.5,1,0,6,13,8,16.0,14.5
0,13.9,1,0,6,8,7,1.41428571428571e+16,13.0
1,11.1,1,1,6,9,9,1.18333333333333e+16,13.75
0,10.8,1,1,6,6,8,1.26666666666666e+16,13.0
0,7.6,1,0,6,6,6,12.5,1.26666666666666e+16
1,9.4,0,0,9,16,20,1088888888888880.0,11.25
0,13.9,1,0,6,6,6,1.51666666666666e+16,16.0
0,12.7,1,1,6,8,7,1.26666666666666e+16,12.0
1,12.4,1,1,0,0,0,0.0,0.0
0,12.4,1,0,5,8,11,12.6,11.25
0,9.4,1,0,5,8,10,11.6,10.75
0,9.4,1,0,6,6,7,1.26666666666666e+16,11.4
0,15.5,1,0,5,14,15,1287857142857140.0,1185625.0
0,13.9,1,0,6,6,6,1.41666666666666e+16,14.0
0,12.7,1,1,5,8,13,11.2,11.25
0,12.4,1,0,0,0,0,0.0,0.0
0,7.6,1,0,4,7,7,12.25,12.0
0,7.6,1,0,0,0,0,0.0,0.0
0,10.8,1,0,4,8,10,14.25,14.0
0,11.1,1,0,11,12,11,1.44545454545454e+16,14.2
1,15.5,1,0,12,13,14,1.45384615384615e+16,1.44615384615384e+16
0,16.2,1,0,6,10,10,1.27333333333333e+16,11.95
0,12.7,1,0,0,0,0,0.0,0.0
0,7.6,1,0,6,7,7,13.2,13.2
0,8.9,1,0,5,5,6,13.6,14.6
0,12.4,1,1,5,9,6,13.5,14.0
0,16.2,0,0,0,0,0,0.0,0.0
0,9.4,1,1,8,8,8,1282875.0,1282875.0
0,10.8,1,0,0,6,6,0.0,13.75
0,9.4,1,0,6,6,6,1.46666666666666e+16,1.31666666666666e+16
0,10.8,1,0,7,8,8,1.39371428571428e+16,1.39371428571428e+16
0,15.5,1,0,10,12,12,14.7,1.45833333333333e+16
0,12.7,1,0,6,6,6,1.16666666666666e+16,12.2
0,7.6,1,0,6,7,7,14.85,14.85
0,9.4,1,0,5,14,10,12.4,11.6
0,15.5,1,0,7,10,8,13398.0,135425.0
0,9.4,1,0,13,19,17,1176923076923070.0,1.19285714285714e+16
0,11.1,1,1,6,8,11,1.32857142857142e+16,13.0
0,15.5,1,1,6,6,8,1.16666666666666e+16,1.11666666666666e+16
0,11.1,1,1,6,13,9,11.5,12.2
0,11.1,1,1,6,9,12,1.30816666666666e+16,13.15
0,15.5,1,1,6,6,6,1.26666666666666e+16,13.0
0,12.4,1,0,5,10,7,1.16666666666666e+16,12.6
0,11.1,1,1,6,6,7,13.5,1.34285714285714e+16
0,11.1,1,1,6,6,7,1.31666666666666e+16,1.41428571428571e+16
0,16.2,0,0,6,10,10,13375.0,13.0
0,15.5,1,0,6,6,6,1.31666666666666e+16,1.26666666666666e+16
0,10.8,1,0,7,8,8,1.31542857142857e+16,1.31542857142857e+16
0,9.4,1,1,6,6,6,1.28333333333333e+16,1.28333333333333e+16
0,12.4,1,0,7,10,7,1.21428571428571e+16,1.31428571428571e+16
0,15.5,1,0,7,9,10,1.45944444444444e+16,13472.0
0,8.9,1,0,5,8,6,14.0,13.2
0,8.9,1,0,6,8,7,1.35714285714285e+16,11.8
0,11.1,1,0,6,8,7,14.25,1.38571428571428e+16
0,12.7,1,1,7,8,8,1.35428571428571e+16,1.35428571428571e+16
0,12.7,1,1,9,9,10,1311111111111110.0,1.17142857142857e+16
0,7.6,1,0,9,11,7,1.26666666666666e+16,1.21428571428571e+16
0,9.4,1,0,6,6,6,1.36666666666666e+16,1.33333333333333e+16
0,7.6,1,0,6,6,6,1.38333333333333e+16,1.28333333333333e+16
0,10.8,1,0,9,11,13,1.16666666666666e+16,1.25555555555555e+16
0,8.9,1,0,14,14,11,16.5,1690909090909090.0
0,7.6,1,0,9,14,10,1.23333333333333e+16,1177777777777770.0
0,15.5,1,1,18,19,13,1.18947368421052e+16,1.29230769230769e+16
0,9.4,1,0,6,6,6,1.51666666666666e+16,1.48333333333333e+16
0,12.4,1,1,5,10,6,12.6,13.2
0,10.8,1,0,7,8,8,1.23657142857142e+16,1.23657142857142e+16
0,9.4,1,1,4,10,9,14.0,1.23333333333333e+16
0,7.6,1,0,3,8,5,14.0,12.8
0,11.1,1,0,6,6,6,1.38333333333333e+16,1.36666666666666e+16
0,8.9,1,0,6,6,6,1.68333333333333e+16,1.66666666666666e+16
0,12.7,1,0,6,8,9,1.35714285714285e+16,13.2
1,16.2,1,1,5,11,14,1.47142857142857e+16,14375.0
0,12.7,1,1,5,6,6,12.0,1.28333333333333e+16
0,7.6,1,0,6,10,7,11125.0,1.18571428571428e+16
0,10.8,1,0,7,8,8,14.54,14.54
0,12.4,1,0,6,9,14,1.21666666666666e+16,13.0
0,11.1,1,0,6,8,9,14.75,1.43333333333333e+16
0,13.9,1,1,5,8,7,12375.0,1.16666666666666e+16
0,7.6,1,0,6,7,7,1.27333333333333e+16,1.27333333333333e+16
0,9.4,1,1,8,8,8,14.2,14.2
0,7.6,1,1,6,7,7,13.55,13.55
0,15.5,1,0,5,5,6,11.6,1.11666666666666e+16
0,13.9,1,0,6,7,7,1.35714285714285e+16,1.52857142857142e+16
0,11.1,1,1,6,6,6,1.38333333333333e+16,15.0
0,12.4,1,1,5,7,9,10.2,11.25
0,10.8,1,0,7,8,8,1.56757142857142e+16,1.56757142857142e+16
1,11.1,1,1,6,9,8,1.08333333333333e+16,12.0
0,7.6,1,0,5,7,7,13.0,1.33333333333333e+16
0,15.5,1,1,7,7,8,1.22428571428571e+16,14125.0
0,12.7,1,1,4,11,7,14.25,12.5
0,7.6,1,1,6,7,7,1.31833333333333e+16,1.31833333333333e+16
0,15.5,1,1,7,8,8,119725.0,1265125.0
0,9.4,1,0,5,7,8,12.4,12.8
0,7.6,1,1,6,7,7,13.9,13.9
